cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,done,episode_id
2.1071603,0.03952835,0.0036861892,-0.08864102,0,1.0,False,8
2.107951,-0.15564623,0.0019133689,0.20520262,1,1.0,False,8
2.104838,0.039448295,0.0060174214,-0.08687612,1,1.0,False,8
2.1056268,0.23448348,0.004279899,-0.3776545,0,1.0,False,8
2.1103165,0.039301004,-0.0032731907,-0.08362517,0,1.0,False,8
2.1111026,-0.15577388,-0.004945694,0.20802327,1,1.0,False,8
2.1079872,0.039418444,-0.00078522885,-0.08621566,0,1.0,False,8
2.1087754,-0.15569223,-0.002509542,0.20621942,1,1.0,False,8
2.1056616,0.039465506,0.0016148463,-0.087254085,0,1.0,False,8
2.106451,-0.15567955,-0.00013023539,0.20593789,1,1.0,False,8
2.1033373,0.03944426,0.0039885226,-0.08678611,0,1.0,False,8
2.1041262,-0.15573464,0.0022528002,0.20715252,1,1.0,False,8
2.1010115,0.03935503,0.0063958503,-0.084818915,1,1.0,False,8
2.1017985,0.23438472,0.0046994723,-0.3754771,0,1.0,False,8
2.1064863,0.03919633,-0.0028100696,-0.081316106,0,1.0,False,8
2.1072702,-0.15588522,-0.004436392,0.21047892,1,1.0,False,8
2.1041527,0.039299875,-0.00022681362,-0.083600156,0,1.0,False,8
2.1049385,-0.15581882,-0.0018988168,0.2090112,1,1.0,False,8
2.1018221,0.03933023,0.0022814074,-0.0842701,0,1.0,False,8
2.1026087,-0.15582435,0.00059600535,0.20913175,1,1.0,False,8
2.0994923,0.039289072,0.0047786403,-0.083363116,0,1.0,False,8
2.1002781,-0.15590104,0.0031113778,0.21082364,1,1.0,False,8
2.09716,0.039176274,0.007327851,-0.08087619,1,1.0,False,8
2.0979435,0.23419242,0.005710327,-0.37123817,0,1.0,False,8
2.1026275,0.03898981,-0.0017144366,-0.07676021,0,1.0,False,8
2.1034071,-0.15610753,-0.0032496408,0.21538131,1,1.0,False,8
2.100285,0.039060734,0.0010579855,-0.07832492,0,1.0,False,8
2.1010664,-0.15607637,-0.0005085129,0.21469161,1,1.0,False,8
2.0979447,0.039052848,0.0037853194,-0.07815167,0,1.0,False,8
2.0987258,-0.15612316,0.0022222858,0.21572313,1,1.0,False,8
2.0956035,0.03896695,0.0065367483,-0.07625797,1,1.0,False,8
2.0963826,0.23399459,0.0050115893,-0.3668714,0,1.0,False,8
2.1010625,0.038801778,-0.0023258384,-0.07261244,0,1.0,False,8
2.1018386,-0.15628675,-0.0037780874,0.21933576,1,1.0,False,8
2.098713,0.038889002,0.0006086278,-0.07453653,0,1.0,False,8
2.0994906,-0.15624167,-0.0008821028,0.21833836,1,1.0,False,8
2.096366,0.03889288,0.0034846643,-0.07462269,0,1.0,False,8
2.0971437,-0.15627885,0.0019922105,0.21915762,1,1.0,False,8
2.0940182,0.038814563,0.006375363,-0.07289621,1,1.0,False,8
2.0947945,0.23384453,0.0049174386,-0.3635609,0,1.0,False,8
2.0994713,0.038653042,-0.002353779,-0.06933147,0,1.0,False,8
2.1002443,-0.15643509,-0.0037404085,0.22260791,1,1.0,False,8
2.0971158,0.03874013,0.00071174966,-0.07125255,0,1.0,False,8
2.0978904,-0.15639202,-0.00071330124,0.22165486,1,1.0,False,8
2.0947626,0.03874012,0.003719796,-0.07125299,0,1.0,False,8
2.0955374,-0.15643497,0.0022947362,0.22260122,1,1.0,False,8
2.0924087,0.038654115,0.0067467606,-0.06935697,1,1.0,False,8
2.0931818,0.2336787,0.0053596213,-0.35990363,0,1.0,False,8
2.0978553,0.038480967,-0.0018384516,-0.06553554,0,1.0,False,8
2.098625,-0.15661457,-0.0031491623,0.22656678,1,1.0,False,8
2.0954926,0.038552236,0.0013821734,-0.06710784,0,1.0,False,8
2.0962636,-0.15658951,4.0016486e-05,0.22601084,1,1.0,False,8
2.093132,0.038531877,0.0045602336,-0.06665946,0,1.0,False,8
2.0939026,-0.15665516,0.0032270444,0.22745876,1,1.0,False,8
2.0907695,0.03842053,0.0077762194,-0.0642045,1,1.0,False,8
2.091538,0.23343013,0.0064921295,-0.35442388,0,1.0,False,8
2.0962064,0.03821647,-0.00059634814,-0.059700888,0,1.0,False,8
2.0969708,-0.15689692,-0.0017903658,0.23279382,1,1.0,False,8
2.093833,0.03825056,0.0028655108,-0.0604533,0,1.0,False,8
2.0945978,-0.15691236,0.0016564447,0.23313233,1,1.0,False,8
2.0914598,0.038185887,0.0063190917,-0.059027635,1,1.0,False,8
2.0922234,0.23321667,0.005138539,-0.34971017,0,1.0,False,8
2.0968878,0.038022015,-0.0018556644,-0.055411324,0,1.0,False,8
2.0976481,-0.15707327,-0.002963891,0.23668554,1,1.0,False,8
2.0945067,0.03809089,0.0017698201,-0.056930803,0,1.0,False,8
2.0952685,-0.15705639,0.000631204,0.23630999,1,1.0,False,8
2.0921273,0.038056534,0.005357404,-0.056173768,1,1.0,False,8
2.0928886,0.23310126,0.0042339284,-0.3471616,0,1.0,False,8
2.0975506,0.037919343,-0.0027093035,-0.053146567,0,1.0,False,8
2.098309,-0.15716365,-0.0037722348,0.23868032,1,1.0,False,8
2.0951657,0.038011983,0.0010013717,-0.055190086,0,1.0,False,8
2.0959258,-0.15712431,-0.00010243004,0.23780861,1,1.0,False,8
2.0927835,0.0379991,0.004653742,-0.05490662,1,1.0,False,8
2.0935433,0.23305401,0.0035556098,-0.34611762,0,1.0,False,8
2.0982044,0.03788167,-0.0033667427,-0.05231561,0,1.0,False,8
2.098962,-0.15719184,-0.0044130553,0.23930319,1,1.0,False,8
2.0958183,0.037992872,0.00037300854,-0.054768477,0,1.0,False,8
2.0965781,-0.15713443,-0.000722361,0.23803212,1,1.0,False,8
2.0934355,0.037997838,0.0040382813,-0.054878578,1,1.0,False,8
2.0941954,0.23306166,0.0029407097,-0.34628466,0,1.0,False,8
2.0988567,0.037897997,-0.0039849835,-0.052675877,0,1.0,False,8
2.0996146,-0.15716659,-0.005038501,0.23874709,1,1.0,False,8
2.0964713,0.038026977,-0.00026355914,-0.05552085,0,1.0,False,8
2.0972319,-0.1570912,-0.0013739761,0.2370789,1,1.0,False,8
2.09409,0.038050357,0.0033676021,-0.056037094,1,1.0,False,8
2.094851,0.23312387,0.0022468602,-0.34765562,0,1.0,False,8
2.0995135,0.037970025,-0.0047062524,-0.054265022,0,1.0,False,8
2.100273,-0.15708414,-0.005791553,0.23692934,1,1.0,False,8
2.0971313,0.038120084,-0.001052966,-0.05757478,0,1.0,False,8
2.0978935,-0.15698676,-0.0022044615,0.23477574,1,1.0,False,8
2.0947537,0.038166624,0.0024910534,-0.058601726,0,1.0,False,8
2.0955172,-0.15699096,0.0013190189,0.23486611,1,1.0,False,8
2.0923774,0.038112123,0.006016341,-0.05740047,1,1.0,False,8
2.0931396,0.2331473,0.0048683314,-0.34817913,0,1.0,False,8
2.0978026,0.037956443,-0.002095251,-0.053965043,0,1.0,False,8
2.0985618,-0.1571354,-0.003174552,0.23805608,1,1.0,False,8
2.095419,0.038031757,0.0015865695,-0.0556265,0,1.0,False,8
2.0961795,-0.15711291,0.00047403944,0.23755658,1,1.0,False,8
2.0930374,0.038002267,0.005225171,-0.054976787,1,1.0,False,8
2.0937974,0.23304892,0.004125635,-0.34600657,0,1.0,False,8
2.0984583,0.037868515,-0.002794496,-0.05202553,0,1.0,False,8
2.0992157,-0.15721326,-0.0038350066,0.2397744,1,1.0,False,8
2.0960715,0.03796327,0.00096048147,-0.05411572,0,1.0,False,8
2.0968308,-0.15717244,-0.000121832934,0.23887008,1,1.0,False,8
2.0936873,0.037951253,0.004655569,-0.053851265,1,1.0,False,8
2.0944464,0.23300613,0.0035785437,-0.3450617,0,1.0,False,8
2.0991066,0.037833467,-0.0033226903,-0.05125247,0,1.0,False,8
2.099863,-0.15724069,-0.0043477397,0.24038027,1,1.0,False,8
2.0967183,0.037943106,0.0004598658,-0.053670872,0,1.0,False,8
2.0974772,-0.15718544,-0.00061355165,0.23915711,1,1.0,False,8
2.0943334,0.037945274,0.0041695903,-0.053719286,1,1.0,False,8
2.0950923,0.2330072,0.0030952047,-0.34508377,0,1.0,False,8
2.0997524,0.037841346,-0.0038064704,-0.05142641,0,1.0,False,8
2.1005094,-0.15722582,-0.004834999,0.24005312,1,1.0,False,8
2.097365,0.03796487,-3.393633e-05,-0.054150973,0,1.0,False,8
2.098124,-0.1571566,-0.0011169558,0.23852125,1,1.0,False,8
2.094981,0.037981294,0.0036534693,-0.05451379,1,1.0,False,8
2.0957406,0.23305067,0.0025631934,-0.3460418,0,1.0,False,8
2.1004016,0.037892353,-0.0043576425,-0.05255169,0,1.0,False,8
2.1011593,-0.15716684,-0.0054086763,0.23875318,1,1.0,False,8
2.098016,0.038031954,-0.0006336125,-0.055630874,0,1.0,False,8
2.0987768,-0.1570809,-0.00174623,0.23685208,1,1.0,False,8
2.0956352,0.038065948,0.0029908116,-0.056381155,1,1.0,False,8
2.0963964,0.2331449,0.0018631885,-0.34811896,0,1.0,False,8
2.1010594,0.037996486,-0.005099191,-0.054849084,0,1.0,False,8
2.1018193,-0.15705198,-0.0061961724,0.23622066,1,1.0,False,8
2.0986784,0.038157947,-0.0014717593,-0.058410276,0,1.0,False,8
2.0994413,-0.15694287,-0.002639965,0.23380794,1,1.0,False,8
2.0963025,0.0382167,0.0020361939,-0.05970655,0,1.0,False,8
2.0970669,-0.15693438,0.00084206293,0.23361811,1,1.0,False,8
2.093928,0.038175523,0.005514425,-0.058799077,1,1.0,False,8
2.0946918,0.23321797,0.0043384437,-0.34973708,0,1.0,False,8
2.0993562,0.03803459,-0.0026562978,-0.055689257,0,1.0,False,8
2.1001167,-0.15704918,-0.003770083,0.2361544,1,1.0,False,8
2.0969758,0.03812644,0.0009530051,-0.057715334,0,1.0,False,8
2.0977383,-0.15700917,-0.00020130158,0.23526812,1,1.0,False,8
2.094598,0.03811566,0.004504061,-0.057478298,1,1.0,False,8
2.0953605,0.23317274,0.003354495,-0.34873676,0,1.0,False,8
2.100024,0.038003244,-0.0036202404,-0.05499794,0,1.0,False,8
2.100784,-0.15706661,-0.004720199,0.23654059,1,1.0,False,8
2.0976427,0.038122457,1.0612502e-05,-0.057627495,0,1.0,False,8
2.0984051,-0.15699965,-0.0011419374,0.23505878,1,1.0,False,8
2.0952652,0.038138602,0.0035592383,-0.057984132,1,1.0,False,8
2.0960279,0.23320934,0.0023995556,-0.34954196,0,1.0,False,8
2.100692,0.038053345,-0.004591284,-0.056103352,0,1.0,False,8
2.101453,-0.15700248,-0.005713351,0.23512746,1,1.0,False,8
2.098313,0.038200635,-0.0010108016,-0.059352145,0,1.0,False,8
2.099077,-0.15690681,-0.0021978447,0.2330117,1,1.0,False,8
2.095939,0.03824648,0.0024623894,-0.06036369,0,1.0,False,8
2.0967038,-0.15691069,0.0012551155,0.23309512,1,1.0,False,8
2.0935657,0.038193304,0.005917018,-0.05919164,1,1.0,False,8
2.0943296,0.23322992,0.004733185,-0.35000184,0,1.0,False,8
2.098994,0.038040973,-0.002266852,-0.05583016,0,1.0,False,8
2.0997548,-0.1570484,-0.003383455,0.23613669,1,1.0,False,8
2.096614,0.038121726,0.0013392788,-0.05761155,0,1.0,False,8
2.0973763,-0.1570194,0.00018704774,0.23549363,1,1.0,False,8
2.094236,0.038099878,0.00489692,-0.057130296,1,1.0,False,8
2.094998,0.23315127,0.0037543145,-0.3482642,0,1.0,False,8
2.099661,0.037976127,-0.0032109695,-0.05439977,0,1.0,False,8
2.1004205,-0.15709963,-0.004298965,0.23726834,1,1.0,False,8
2.0972786,0.038083464,0.0004464021,-0.056767497,0,1.0,False,8
2.0980403,-0.15704489,-0.00068894785,0.23605624,1,1.0,False,8
2.0948994,0.038086902,0.004032177,-0.05684392,1,1.0,False,8
2.0956612,0.23315081,0.0028952984,-0.34825194,0,1.0,False,8
2.1003242,0.0379878,-0.0040697404,-0.054657437,0,1.0,False,8
2.1010838,-0.15707557,-0.005162889,0.23673868,1,1.0,False,8
2.0979424,0.038119767,-0.0004281156,-0.057568297,0,1.0,False,8
2.0987048,-0.15699604,-0.0015794815,0.23497953,1,1.0,False,8
2.0955648,0.03814844,0.003120109,-0.0582012,1,1.0,False,8
2.0963278,0.23322551,0.001956085,-0.34989807,0,1.0,True,8
0.044244118,-0.019286163,-0.024509337,-0.027738148,0,1.0,False,9
0.043858398,-0.21404822,-0.0250641,0.25711218,0,1.0,False,9
0.039577432,-0.40880352,-0.019921856,0.5417853,0,1.0,False,9
0.031401362,-0.6036399,-0.00908615,0.82812524,0,1.0,False,9
0.019328564,-0.79863644,0.007476354,1.1179367,1,1.0,False,9
0.0033558346,-0.6036134,0.029835088,0.8276083,1,1.0,False,9
-0.008716433,-0.40891182,0.046387255,0.5444561,1,1.0,False,9
-0.01689467,-0.21447134,0.057276376,0.26674214,0,1.0,False,9
-0.021184096,-0.41036198,0.06261122,0.5769263,1,1.0,False,9
-0.029391335,-0.21617094,0.07414974,0.30460614,0,1.0,False,9
-0.033714756,-0.41226697,0.08024187,0.61972195,1,1.0,False,9
-0.041960094,-0.21835199,0.09263631,0.35335127,1,1.0,False,9
-0.046327133,-0.024660997,0.099703334,0.091256626,1,1.0,False,9
-0.046820354,0.168901,0.101528466,-0.16838022,0,1.0,False,9
-0.043442335,-0.027516587,0.09816086,0.15452708,1,1.0,False,9
-0.043992665,0.16607285,0.1012514,-0.10564623,0,1.0,False,9
-0.040671207,-0.030343352,0.099138476,0.21718623,1,1.0,False,9
-0.041278075,0.16323191,0.1034822,-0.042651936,1,1.0,False,9
-0.038013436,0.35672945,0.10262916,-0.30097607,0,1.0,False,9
-0.030878847,0.16030587,0.096609645,0.022229033,1,1.0,False,9
-0.02767273,0.35391912,0.09705422,-0.23847754,0,1.0,False,9
-0.02059435,0.1575543,0.09228467,0.083172716,1,1.0,False,9
-0.017443262,0.35124052,0.093948126,-0.17902716,0,1.0,False,9
-0.010418451,0.1549085,0.090367585,0.14175233,1,1.0,False,9
-0.007320282,0.3486278,0.09320263,-0.12110906,0,1.0,False,9
-0.00034772593,0.15230268,0.090780444,0.19946241,1,1.0,False,9
0.0026983276,0.34601688,0.094769694,-0.06325959,1,1.0,False,9
0.009618665,0.5396613,0.0935045,-0.32460222,0,1.0,False,9
0.020411892,0.343341,0.08701246,-0.0039578658,1,1.0,False,9
0.027278712,0.53711426,0.0869333,-0.26796877,0,1.0,False,9
0.038021,0.34086618,0.081573926,0.05081795,1,1.0,False,9
0.04483832,0.5347294,0.08259029,-0.21505383,1,1.0,False,9
0.05553291,0.7285795,0.07828921,-0.48058382,0,1.0,False,9
0.0701045,0.5324448,0.06867754,-0.16428931,1,1.0,False,9
0.08075339,0.72651976,0.06539175,-0.4345403,0,1.0,False,9
0.09528379,0.530536,0.05670094,-0.12198139,0,1.0,False,9
0.105894506,0.33464944,0.054261316,0.18803735,1,1.0,False,9
0.1125875,0.5289548,0.05802206,-0.087046705,1,1.0,False,9
0.12316659,0.7231991,0.056281127,-0.36087397,0,1.0,False,9
0.13763058,0.5273242,0.04906365,-0.05098891,1,1.0,False,9
0.14817706,0.72170955,0.04804387,-0.3277971,0,1.0,False,9
0.16261125,0.52593774,0.041487925,-0.020358756,1,1.0,False,9
0.17313,0.72044086,0.04108075,-0.2996685,0,1.0,False,9
0.18753882,0.5247582,0.03508738,0.0056822426,1,1.0,False,9
0.19803399,0.7193598,0.035201028,-0.27572697,0,1.0,False,9
0.21242118,0.5237538,0.029686486,0.027847271,1,1.0,False,9
0.22289626,0.71843773,0.030243432,-0.2553234,0,1.0,False,9
0.23726502,0.5228973,0.025136964,0.046743304,1,1.0,False,9
0.24772295,0.71764994,0.02607183,-0.2379039,0,1.0,False,9
0.26207596,0.5221654,0.021313753,0.06288749,1,1.0,False,9
0.27251926,0.7169754,0.022571502,-0.22299534,0,1.0,False,9
0.28685877,0.52153826,0.018111596,0.0767212,0,1.0,False,9
0.29728955,0.32616138,0.019646019,0.3750629,1,1.0,False,9
0.30381277,0.52099884,0.027147278,0.088638686,1,1.0,False,9
0.31423274,0.71572137,0.02892005,-0.19535716,0,1.0,False,9
0.32854718,0.5201979,0.025012909,0.10630667,0,1.0,False,9
0.33895114,0.32472664,0.027139042,0.40677494,1,1.0,False,9
0.34544566,0.51945347,0.03527454,0.12277017,1,1.0,False,9
0.35583472,0.71405274,0.037729945,-0.15857862,0,1.0,False,9
0.3701158,0.5184115,0.03455837,0.14576437,1,1.0,False,9
0.380484,0.71302193,0.03747366,-0.13581887,0,1.0,False,9
0.39474446,0.5173838,0.034757283,0.16844696,1,1.0,False,9
0.40509215,0.7119915,0.03812622,-0.113071635,0,1.0,False,9
0.41933197,0.51634455,0.03586479,0.19139189,1,1.0,False,9
0.42965886,0.7109356,0.039692625,-0.08976494,1,1.0,False,9
0.44387758,0.9054668,0.037897326,-0.36966532,0,1.0,False,9
0.4619869,0.7098274,0.03050402,-0.0652779,0,1.0,False,9
0.47618344,0.5142817,0.029198462,0.23687102,1,1.0,False,9
0.4864691,0.7089746,0.033935882,-0.04646072,1,1.0,False,9
0.50064856,0.9035939,0.033006668,-0.32824638,0,1.0,False,9
0.51872045,0.708018,0.02644174,-0.025340082,1,1.0,False,9
0.53288084,0.90275097,0.025934938,-0.30956447,0,1.0,False,9
0.55093586,0.7072693,0.01974365,-0.008816528,0,1.0,False,9
0.56508124,0.51186985,0.019567318,0.2900298,1,1.0,False,9
0.57531863,0.70670736,0.025367916,0.0035818394,1,1.0,False,9
0.58945274,0.90145653,0.025439551,-0.28099048,0,1.0,False,9
0.6074819,0.7059811,0.019819742,0.019606184,1,1.0,False,9
0.6216015,0.9008133,0.020211866,-0.26675808,0,1.0,False,9
0.6396178,0.7054088,0.014876704,0.032230683,1,1.0,False,9
0.653726,0.9003143,0.015521318,-0.2557216,0,1.0,False,9
0.67173225,0.7049742,0.010406885,0.0418163,1,1.0,False,9
0.6858317,0.8999454,0.011243211,-0.24756508,0,1.0,False,9
0.70383066,0.70466465,0.00629191,0.048642907,1,1.0,False,9
0.71792394,0.8996958,0.0072647682,-0.24204825,0,1.0,False,9
0.73591787,0.7044709,0.0024238033,0.052917298,1,1.0,False,9
0.7500073,0.899558,0.0034821494,-0.23899992,0,1.0,False,9
0.7679984,0.7043865,-0.0012978489,0.054779347,1,1.0,False,9
0.78208613,0.899527,-0.00020226199,-0.23831278,0,1.0,False,9
0.8000767,0.70440793,-0.0049685175,0.05430634,1,1.0,False,9
0.8141649,0.8996008,-0.0038823907,-0.23994005,0,1.0,False,9
0.8321569,0.70453453,-0.008681192,0.051515747,1,1.0,False,9
0.84624755,0.89977986,-0.007650877,-0.24389347,0,1.0,False,9
0.86424315,0.704768,-0.012528746,0.046366386,1,1.0,False,9
0.8783385,0.9000673,-0.011601418,-0.25024298,0,1.0,False,9
0.8963399,0.705113,-0.016606279,0.038758148,1,1.0,False,9
0.9104421,0.90046906,-0.015831115,-0.25911763,0,1.0,False,9
0.9284515,0.70557666,-0.021013469,0.02853021,1,1.0,False,9
0.94256306,0.9009936,-0.020442864,-0.27070794,0,1.0,False,9
0.9605829,0.7061692,-0.025857022,0.015457765,0,1.0,False,9
0.9747063,0.51142746,-0.025547868,0.29987165,1,1.0,False,9
0.98493487,0.70690405,-0.019550433,-0.00075783057,0,1.0,False,9
0.9990729,0.51206785,-0.01956559,0.28569314,1,1.0,False,9
1.0093143,0.7074633,-0.013851727,-0.0130958455,1,1.0,False,9
1.0234635,0.9027811,-0.014113644,-0.31011677,0,1.0,False,9
1.0415192,0.7078631,-0.02031598,-0.021918086,0,1.0,False,9
1.0556765,0.5130383,-0.020754341,0.2642863,1,1.0,False,9
1.0659372,0.70845026,-0.015468615,-0.03486981,0,1.0,False,9
1.0801063,0.5135535,-0.01616601,0.25289276,1,1.0,False,9
1.0903773,0.7089025,-0.011108156,-0.04484508,1,1.0,False,9
1.1045554,0.90418196,-0.012005058,-0.34101194,0,1.0,False,9
1.122639,0.70923287,-0.018825296,-0.052138746,0,1.0,False,9
1.1368237,0.5143858,-0.01986807,0.23454571,1,1.0,False,9
1.1471113,0.70978594,-0.015177157,-0.06433743,0,1.0,False,9
1.1613071,0.5148848,-0.016463906,0.22351862,1,1.0,False,9
1.1716048,0.71023816,-0.011993533,-0.07431185,0,1.0,False,9
1.1858095,0.5152902,-0.01347977,0.21456307,1,1.0,False,9
1.1961154,0.7106022,-0.009188509,-0.08234131,1,1.0,False,9
1.2103274,0.9058547,-0.010835336,-0.377909,0,1.0,False,9
1.2284445,0.71088827,-0.018393515,-0.0886621,0,1.0,False,9
1.2426622,0.5160348,-0.020166758,0.19816138,1,1.0,False,9
1.252983,0.71143925,-0.01620353,-0.10081441,0,1.0,False,9
1.2672117,0.5165532,-0.018219817,0.18671262,1,1.0,False,9
1.2775427,0.71193105,-0.014485566,-0.11166181,0,1.0,False,9
1.2917814,0.5170196,-0.016718801,0.17641604,1,1.0,False,9
1.3021218,0.71237683,-0.013190481,-0.12149386,0,1.0,False,9
1.3163693,0.51744634,-0.015620358,0.16699858,1,1.0,False,9
1.3267182,0.71278834,-0.012280387,-0.1305709,0,1.0,False,9
1.340974,0.51784444,-0.014891805,0.15821256,1,1.0,False,9
1.3513309,0.71317637,-0.011727554,-0.13913092,1,1.0,False,9
1.3655944,0.9084643,-0.014510172,-0.43549052,0,1.0,False,9
1.3837637,0.71355075,-0.023219982,-0.14741677,0,1.0,False,9
1.3980347,0.5187689,-0.026168318,0.13785121,1,1.0,False,9
1.4084101,0.7142557,-0.023411294,-0.1629712,0,1.0,False,9
1.4226953,0.5194766,-0.026670717,0.12223513,1,1.0,False,9
1.4330847,0.7149703,-0.024226015,-0.17874141,0,1.0,False,9
1.4473841,0.52020323,-0.027800843,0.10620168,1,1.0,False,9
1.4577882,0.7157123,-0.02567681,-0.19512103,0,1.0,False,9
1.4721025,0.5209669,-0.02957923,0.089352675,1,1.0,False,9
1.4825218,0.71650004,-0.027792176,-0.2125138,0,1.0,False,9
1.4968518,0.5217863,-0.03204245,0.07127425,1,1.0,False,9
1.5072875,0.71735257,-0.030616967,-0.23134352,0,1.0,False,9
1.5216346,0.5226812,-0.03524384,0.051526714,1,1.0,False,9
1.5320882,0.7182903,-0.034213305,-0.2520643,0,1.0,False,9
1.5464541,0.5236732,-0.03925459,0.029633798,0,1.0,False,9
1.5569274,0.32913554,-0.038661916,0.30967763,1,1.0,False,9
1.5635102,0.5247864,-0.03246836,0.005056865,1,1.0,False,9
1.574006,0.72035855,-0.032367226,-0.2976908,0,1.0,False,9
1.5884131,0.5257126,-0.03832104,-0.0153891025,0,1.0,False,9
1.5989274,0.33116058,-0.038628824,0.26496106,1,1.0,False,9
1.6055505,0.52681196,-0.033329602,-0.039651155,1,1.0,False,9
1.6160868,0.72239566,-0.034122624,-0.34266078,0,1.0,False,9
1.6305346,0.52777535,-0.04097584,-0.060930386,0,1.0,False,9
1.6410902,0.3332641,-0.04219445,0.21854801,1,1.0,False,9
1.6477555,0.528963,-0.037823487,-0.08714058,0,1.0,False,9
1.6583347,0.3344031,-0.0395663,0.19337316,1,1.0,False,9
1.6650229,0.53006804,-0.035698835,-0.11152402,0,1.0,False,9
1.6756241,0.33547533,-0.03792932,0.16968584,1,1.0,False,9
1.6823337,0.53111905,-0.0345356,-0.13471726,0,1.0,False,9
1.6929561,0.3365084,-0.037229944,0.14687327,1,1.0,False,9
1.6996863,0.5321432,-0.03429248,-0.15731862,0,1.0,False,9
1.710329,0.33752853,-0.037438855,0.12435166,1,1.0,False,9
1.7170796,0.5331663,-0.03495182,-0.17990379,0,1.0,False,9
1.727743,0.33856148,-0.038549896,0.101551406,0,1.0,False,9
1.7345142,0.1440126,-0.036518868,0.38182706,1,1.0,False,9
1.7373945,0.33963355,-0.028882327,0.077857114,1,1.0,False,9
1.7441871,0.5351574,-0.027325183,-0.22379653,0,1.0,False,9
1.7548903,0.34043643,-0.031801116,0.060143266,0,1.0,False,9
1.761699,0.14578453,-0.03059825,0.34262553,1,1.0,False,9
1.7646147,0.3413281,-0.023745738,0.04045294,1,1.0,False,9
1.7714412,0.5367824,-0.02293668,-0.25962642,0,1.0,False,9
1.782177,0.34199527,-0.028129209,0.025734646,0,1.0,False,9
1.7890168,0.14728777,-0.027614515,0.30941147,1,1.0,False,9
1.7919626,0.34279206,-0.021426287,0.0081491815,1,1.0,False,9
1.7988185,0.5382146,-0.021263301,-0.29121625,0,1.0,False,9
1.8095827,0.34340224,-0.027087627,-0.005314625,0,1.0,False,9
1.8164507,0.14867902,-0.027193919,0.27870026,1,1.0,False,9
1.8194244,0.34417814,-0.021619914,-0.022434032,0,1.0,False,9
1.8263079,0.1493728,-0.022068596,0.26334992,1,1.0,False,9
1.8292954,0.3448027,-0.016801596,-0.03621117,0,1.0,False,9
1.8361914,0.14992566,-0.01752582,0.2511237,1,1.0,False,9
1.8391899,0.34529343,-0.012503346,-0.047035303,1,1.0,False,9
1.8460958,0.54059243,-0.013444052,-0.34363678,0,1.0,False,9
1.8569076,0.3456643,-0.020316787,-0.05522342,0,1.0,False,9
1.8638209,0.15083945,-0.021421256,0.2309808,1,1.0,False,9
1.8668377,0.34626085,-0.01680164,-0.068381414,0,1.0,False,9
1.873763,0.15138376,-0.018169269,0.21895352,1,1.0,False,9
1.8767906,0.34676066,-0.013790199,-0.079404935,0,1.0,False,9
1.8837259,0.15183908,-0.015378297,0.20889544,1,1.0,False,9
1.8867626,0.3471775,-0.011200388,-0.088598594,0,1.0,False,9
1.8937062,0.15221788,-0.01297236,0.20052966,1,1.0,False,9
1.8967506,0.34752294,-0.008961767,-0.09621704,0,1.0,False,9
1.903701,0.15253057,-0.010886108,0.19362503,1,1.0,False,9
1.9067516,0.34780654,-0.007013607,-0.102472015,1,1.0,False,9
1.9137077,0.5430283,-0.009063047,-0.39735943,0,1.0,False,9
1.9245683,0.34803608,-0.017010236,-0.10754763,0,1.0,False,9
1.931529,0.15316197,-0.019161189,0.17972048,1,1.0,False,9
1.9345922,0.34855282,-0.015566779,-0.11894502,0,1.0,False,9
1.9415632,0.15365732,-0.017945679,0.16878636,1,1.0,False,9
1.9446365,0.34903148,-0.014569952,-0.12950344,0,1.0,False,9
1.9516171,0.15412124,-0.01716002,0.15854748,1,1.0,False,9
1.9546995,0.34948462,-0.013989071,-0.13949925,0,1.0,False,9
1.9616892,0.15456578,-0.016779056,0.14873774,1,1.0,False,9
1.9647804,0.34992394,-0.013804302,-0.14919105,0,1.0,False,9
1.971779,0.15500236,-0.016788123,0.13910513,1,1.0,False,9
1.974879,0.3503607,-0.01400602,-0.15882654,0,1.0,False,9
1.9818863,0.15544203,-0.017182551,0.12940513,1,1.0,False,9
1.9849951,0.35080585,-0.014594448,-0.16864876,0,1.0,False,9
1.9920112,0.1558958,-0.017967423,0.11939454,1,1.0,False,9
1.9951291,0.35127053,-0.015579533,-0.17890236,0,1.0,False,9
2.0021546,0.15637493,-0.01915758,0.10882533,1,1.0,False,9
2.005282,0.3517661,-0.016981073,-0.18983962,0,1.0,False,9
2.0123174,0.15689115,-0.020777864,0.09743848,1,1.0,False,9
2.0154552,0.35230464,-0.018829096,-0.20172673,0,1.0,False,9
2.0225012,0.15745696,-0.02286363,0.08495753,1,1.0,False,9
2.0256505,0.35289907,-0.02116448,-0.21485032,0,1.0,False,9
2.0327084,0.15808599,-0.025461486,0.071081966,0,1.0,False,9
2.03587,-0.036661863,-0.024039846,0.35562417,1,1.0,False,9
2.035137,0.1587935,-0.016927363,0.055458825,1,1.0,False,9
2.0383127,0.35415402,-0.015818186,-0.24251638,0,1.0,False,9
2.0453959,0.15926154,-0.020668514,0.0451354,1,1.0,False,9
2.0485811,0.35467368,-0.019765805,-0.2539963,0,1.0,False,9
2.0556746,0.15983945,-0.024845732,0.032387182,0,1.0,False,9
